comment,likes_count
two jokes on stage but at least trump will stop the invasion butcher joe is the worst president in us history the only good thing he did was raise social security but now hes destroying ssi by giving it to illegal invaders we need better than both of these,1
trump turning his head looking at biden is crazy,1
we really need true libertarians in the debates more options more candidates,1
biden is the number 1 number 2 guy,1
liberal scholars you cant be a scholar if you are liberal on paper yes philosophically no,1
trump rolls over biden,1
biden looks like one of the ghosts from the haunted mansion,1
trump forever,1
haha the rest of the world is laughing at the usa because we cant believe how you still can consider trump as president and how he is not in jail,1
please please please vote for trump all of us need to if not we will all be doomed,1
