comment,biden_stance,trump_stance
let god direct your country how to make correction of mistakes in law in woman marriage widow and orphan and commitment in king position in palace and to be in kings parliarment passover in our world kenyaday with others welcome to kenya africa international coming soon in jesus mighty name 2025connetionkings prayer in king uhuru stadium in nairobi kingdom kenya your are welcome the next president,NONE,NONE
can you play the choreographed meltdown on cnn after the debate the fix was in on cnn before the show ever started,NONE,AGAINST
biden is lost that thousand yard stair he has he lookin for sanity and a chair with ice cream,AGAINST,NONE
i love the reactions of president biden the way he looks the face of trump he is always laughing i believe the thought of biden he is not selfish he is always thinking the other countries he really proved usa is the powerful country and so many countries are hunger the help from usa,FAVOR,NONE
nobody under 65 want to run for president no more,NONE,NONE
lol were any of the questions asked ever answered,NONE,NONE
the look on bidens face as he listens to the truth coming from donald is so precious and biden is now and always has been a liar,AGAINST,FAVOR
trump rockslove from nepal a poor family i dont know u but im really impressed with your conversation,NONE,FAVOR
biden is old is not easy with him hes dragging with his strength to speak,AGAINST,NONE
did the simpsons predict two presidential candidates debating about who is better in golf,NONE,NONE
its kinda funny to watch the 2 causes of our troubles get up and argue over who is more at fault they are both garbage,AGAINST,AGAINST
nancy grace for president,NONE,NONE
come on americacant you find any presidential candidates that is younger and better than these old men to run your countrygod bless america,AGAINST,AGAINST
what hes saying is true,NONE,NONE
biden is such a liar,AGAINST,NONE
biden breathing out his last words,AGAINST,NONE
the way trump debates if he talks to other nations leader like that his gonna put us to war and kill innocent people for his ego,NONE,AGAINST
ive always been an independent and never tied to either political parties but i really do believe putin wouldnt have invaded with trump and i dont see trump accepting putins terms,NONE,NONE
yeah normally i would think joe bidens memes on the internet are dramatized for humor but this is just embarrassing 90 of his sentences there is some speech error hes stumbling over his words stuttering and mumbling like a child who doesnt know what to say,AGAINST,NONE
doesnt any young person want to run for president save us,FAVOR,NONE
donald trump was behind everything in january 6th,NONE,AGAINST
wait the mother is legal the kids are legal why the father is not legal because he can fix the peppers with the mother or with the kids when they are 18 maybe because legal you have a ss number the government can see how much you making pay child support welfare check will stop for the mother and the kids they know how to play the game,NONE,NONE
very painful to watch i cant really hear what biden is saying,AGAINST,NONE
were is our rebate we dont receive yet is dat a frank mrbiden,FAVOR,NONE
biden is a living corpse,AGAINST,NONE
mrbiden already in good health god bless americadaksejidsaingmerika,FAVOR,NONE
i think ads should be put on every 2 mins,NONE,NONE
putting is world criminal really when america invaded iraq did we say the sitting president is criminal you guys are funny,NONE,NONE
believe it or not but biden did cheat i never seen votes tooken the way they was tooken the year he won trump voters we had to put our votes in a drop box that was located near the trash can i never knew till they said biden was dumping votes,AGAINST,FAVOR
trump is winner,NONE,FAVOR
wheres the funny parts joe seems to answer well and nice here now,FAVOR,NONE
prayers to our beautiful country,NONE,NONE
i am not agreeing with your coverage of the debate not only did you not stop trump and call him out on his lies but you also trashed biden who was just not having a good night he is a good president and has made good decisions he may not be the debate on a night when he doesnt feel well and has been working himself to the bone honestly i couldnt keep up with the schedule and i am much younger i will no longer watch cnn because you are not representing the public and their views on anything youre listening to two other journalist who are not representing the public feeling and are not speaking the views of the majority we are not against biden and honestly just because he had a bad night doesnt mean he hast to step down and those who request that are not human he has been a president and he makes good decisions and that is more important than what kind of a debater he is to me i think you need to look beyond politics and those who to know better about what we feel then what they actually know how dare you make it seem as though biden needs to step down hes been doing a good job all along just because he had a bad night on a debate who the hell are you people why didnt you go trump for his lies that seemed extremely ridiculous are you being paid by trump to cloak him and his lies im sorry im not gonna watch cnn anymore im not gonna get your take on issues and politics because you dont have the pulse of americas thoughts biden got an increase in his campaign funds that night and the real people in this world who is the actual majority know the truth stop putting him down i thought his performance was very truthful and honest and i thought that he may have been overprepared for the debate he had so many things to think of im sure if there is another debate hell do better hes already spoken to the public sense and has made complete sense and been presidential in the matter and very strong in his conviction i hope you read these because im speaking for many people who have spoken up and not said as much im voting for him and i dont think the democrats are going to replace him who would they replace him with he is a proven leader and he has done a good job thats what i measure it on not on here say bye ideologues who dont have a clue about what the american people think,NONE,NONE
