comment,biden_stance,trump_stance
i love the fact he mentions all enemies foreign and domestic we have far too many domestic enemy and i have named seattle police officers guild as a domestic enemy research it for yourself i say the designation is not only valid the cops of seattle earned their rating crap minus three negative 3 equals domestic enemy they falsely arrested the wrong hombre 080823 i had warned them in writing years before the 8823 incident,NONE,FAVOR
5136 well this will go down in history as the longest and most divisive crock of shit that never touches on the actual state of the union,AGAINST,FAVOR
mr joe biden will be reelected president of the usa because the american people originated from every corner of this planet with different faith color of skin talent ideology and with the same belief in the usa democracy people is coming also with their children to rebuild their life in the usa democracy women and men from muslin countries are against their oppressed government back their home they are in the usa because they believe in the democracy of the usa latinos afrousa usa angloxason will vote for mr joe biden and reelecte him as president of the usa the lgbtq are stoned in their homeland because there is no tolerance for lgbtq community people these people are looking at the usa because they believe in the usa democracy mr joe biden will be reelected as president of the usa,FAVOR,NONE
i tried taking a shot everytime kamala stood up,FAVOR,NONE
5044 america is safer today than when i took office well being that policing has taking a hit candidates are down and those in cant wait to retire sure it is the lies,NONE,FAVOR
the olde bird flapped his wings a few times here i will admit they must have added focus factor to his oatmeal for a few weeks to get this result,FAVOR,NONE
did biden plagiarize himself from past state of the union speeches,AGAINST,NONE
i can not believe we are still hearing this bullshit cnn is a trash network,FAVOR,FAVOR
worst president in history,FAVOR,AGAINST
4935 sure you areyour just blowing co2 buddy,NONE,FAVOR
4819 a freedom to vote act in 2023 what planet are you on lets not make necessary legislation lets pass buzz words i think we can all agree we need more laws we just dont have enough,FAVOR,NONE
so shameful that hardly any republicans clapped at all president bidens proposals shameful of mike johnson shaking his head in denial of the statistics with gun violence president biden quoted trump as saying just get over it and johnson shook his head in denial it should be absolutely clear that republicans are not there for americans they are there solely for trump and no one else shameful just shameful,FAVOR,AGAINST
4647 and they were still a lot better educated held more wealth and had the strongest families then they were given subsidies to make them dependent just as this administration wants to do to all citizens,AGAINST,FAVOR
4609 the border was not a problemuntil you created the problem,AGAINST,FAVOR
4444 you will not in public but we have known you for 50 years we know what you really think,AGAINST,FAVOR
4426 stop the checks send them home defund the dysfunction,AGAINST,FAVOR
4255 yeah mjt tell him and the rest of you republicans sit on your hands and behave fire all of you sallys dang wuss rhinos,FAVOR,NONE
4219 i know you know how to read,NONE,NONE
this is how a real president should articulate dont have to remind anyone all the time with his thirdgrade vocabulary sorry all third graders that he is so smart or his brain is so smart it just shows through his eloquent speech and wow the length of his declamation and peroration no hand movement like hes squeezing something between his hands or using low street level dialogue taking deep breaths like hes about to pass out doing the speech i really enjoyed this speech no hatred or divisional rhetoric just pure facts and declarations im a republican and he got my vote again,FAVOR,NONE
