Tweet,Ideology
"['berniesand', 'get', 'nomin', 'concert', 'convent', 'bootsriley', 'mrchuckd']",Conservative
"['guy', 'must', 'turn', 'sound', 'larri', 'david', 'tv', 'otherwis', 'hypocrit', 'well', 'washingtonpost', 'cours', 'berni', 'legit', 'fix', 'seriou', 'problem', 'countri', 'mostli', 'would', 'love', 'hear', 'speak', 'year']",Liberal
"['everi', 'time', 'hear', 'warren', 'lie', 'say', 'berni', 'didnt', 'get', 'anyth', 'done', 'senat', 'make', 'sick', 'start', 'run', 'one', 'anoth', 'noth', 'good', 'thing', 'say', 'berniesand', 'way', 'flip', 'promis', 'attack', 'other', 'shame']",Liberal
"['understand', 'tulsigabbard', 'realli', 'berni', 'logic', 'total', 'differ', 'politician', 'one', 'skill', 'pull', 'independ', 'repo', 'parti', 'voter', 'decad', 'baggag', 'uk', 'labour', 'corbyn', 'style', 'appeal', 'alien', 'mani']",Conservative
"['msnbc', 'appar', 'want', 'year', 'shit', 'judg', 'berniesand', 'meltdown']",Liberal
"['berniesand', 'greatest', 'threat', 'american', 'statu', 'quo', 'rich', 'entitl', 'privileg', 'lifetim', 'person', 'want', 'parent', 'kid', 'neighbor', 'healthcar', 'fair', 'pay', 'racial', 'gender', 'equal', 'equal', 'justic', 'regardless', 'econom', 'statu', 'berni']",Liberal
"['propos', 'polici', 'certainli', 'harm', 'american', 'uncertain', 'benefit', 'later', 'disgust', 'pander', 'emot', 'climat', 'activist', 'lie', 'regard', 'polici', 'cost', 'disgust', 'immor', 'berniesand']",Conservative
"['take', 'day', 'news', 'flagrant', 'foul', 'stori', 'via', 'flawolffi', 'berniesand', 'florida']",Liberal
"['oh', 'yeah', 'see', 'right', 'ahead', 'berni', 'straw', 'poll', 'youthforyang']",Conservative
"['ask', 'tinder', 'match', 'vote', 'berni', 'go', 'well', 'convinc', 'warren', 'support', 'accept', 'fate', 'support', 'highest', 'poll', 'progress', 'cours', 'berniesand']",Liberal
"['think', 'join', 'us', 'vote']",Liberal
"['synagogu', 'react', 'berniesand', 'come', 'first', 'newhampshir', 'let', 'say', 'enthusiast', 'communist', 'socialist', 'top', 'ticket', 'mani']",Conservative
"['neither', 'chomski', 'major', 'sander', 'support', 'abl', 'detail', 'get', 'even', 'becom', 'presid', 'agre', 'sarcasmstardust', 'see', 'progress', 'via', 'elect', 'berni', 'run', 'independ', 'third', 'parti', 'knock', 'door']",Liberal
"['wait', 'news', 'berni', 'run', 'presid', 'sander', 'never', 'stop', 'run']",Liberal
"['hillari', 'clinton', 'kill', 'turnout', 'much', 'lower', 'year', 'berni', 'sander', 'america', 'want', 'need']",Liberal
"['new', 'podcast', 'china', 'expos', 'coronaviru', 'amp', 'crimin', 'sander', 'stay', 'spreaker', 'berni', 'china', 'crime', 'jail', 'martini', 'polic', 'sander']",Conservative
"['ask', 'parkland', 'journal', 'student', 'guardian', 'man', 'deliv', 'manifesto', 'interview', 'berniesand', 'featur']",Liberal
"['complet', 'ridicul', 'speak', 'volum', 'corrupt', 'polit', 'system', 'democrat', 'parti', 'none', 'candid', 'race', 'polici', 'stop', 'berniesand', 'democratsaredanger']",Liberal
"['berniesand', 'alway', 'sheepdog', 'obama', 'revel', 'bit', 'attempt', 'mislead', 'support', 'yet', 'extrem', 'gullibl']",Conservative
"['hey', 'sever', 'socialist', 'countri', 'america', 'africa', 'asia', 'sure', 'one', 'would', 'glad', 'grab', 'money', 'build', 'dear', 'leader', 'bigger', 'home', 'mayb', 'even', 'home', 'like', 'berni']",Conservative
"['pull', 'evan', 'relat', 'btw', 'think', 'either', 'stacey', 'could', 'ridden', 'blue', 'wave', 'upset', 'berniesand', 'decid', 'earli', 'endors', 'abram', 'stacey', 'better', 'either', 'redneck', 'novemb', 'gapol']",Conservative
"['juliemason', 'senatorberni', 'mistaken', 'freedom', 'choic', 'govern', 'run', 'healthcar', 'berni']",Conservative
"['u', 'donat', 'ur', 'tip', 'wage', 'woundedworrior', 'sacrific', 'made', 'ungrat', 'enjoy', 'freedom', 'u', 'seem', 'take', 'grant', 'plu', 'berni', 'pre', 'u', 'might', 'want', 'get', 'use', 'get', 'paid', 'free', 'stuff', 'america', 'folk']",Conservative
"['meanwhil', 'berni', 'lick', 'lip', 'rub', 'hand', 'togeth', 'say', 'oh', 'boy', 'almost', 'millionair', 'amp', 'strut', 'around', 'wall', 'street']",Conservative
"['feel', 'berni', 'threaten', 'way', 'whether', 'person', 'member', 'famili', 'whatev', 'imagin', 'suspect', 'happen', 'denni', 'kucinich', 'oligarch', 'drawn', 'line', 'sand', 'cross', 'toast']",Liberal
"['phone', 'number', 'call', 'speak', 'directli', 'berni', 'campaign', 'lobbi', 'unsuspendberni', 'start', 'petit', 'send', 'directli', 'berni', 'fuckthedemocrat', 'partyunitymyass']",Liberal
"['america', 'put', 'berniesand', 'white', 'hous', 'potu', 'miss', 'one', 'greatest', 'opportun', 'world', 'histori', 'let', 'mess', 'time', 'around', 'itstimetofit', 'notmeu']",Liberal
"['said', 'home', 'berniesand', 'say', 'one', 'thing', 'yell', 'home', 'berni', 'shut', 'f', 'ck', 'democrat', 'voter', 'demdeb', 'shutupberni']",Conservative
"['know', 'go', 'win', 'one', 'home', 'answer', 'door', 'knock', 'knock', 'door', 'berni']",Liberal
"['first', 'like', 'oh', 'saw', 'post', 'berni', 'bro', 'like', 'oh', 'yeah', 'make', 'sens', 'still', 'hard', 'time', 'believ', 'anyon', 'rather', 'chump', 'elect', 'admit', 'candid', 'ca', 'stop', 'spread', 'propaganda', 'resist', 'votebluenomatterwho']",Liberal
"['never', 'god', 'berni', 'sink', 'us', 'faster', 'titant']",Conservative
"['one', 'vote', 'sensand', 'primari', 'berni', 'domin', 'like', 'angri', 'old', 'white', 'dude', 'need', 'step', 'asid', 'support', 'new', 'gener', 'leadership']",Conservative
"['imagin', 'obama', 'hillari', 'said', 'anyth', 'remot', 'arrog', 'much', 'fox', 'news', 'would', 'attack', 'socialdemocraci', 'atheism', 'atheist', 'christian', 'bibl', 'jesu', 'logic', 'liber', 'berni']",Conservative
"['gaza', 'use', 'protest', 'guis', 'launch', 'attack', 'israel', 'hamass', 'arm', 'wing', 'ezzeldin', 'kassam', 'brigad', 'announc', 'five', 'palestinian', 'kill', 'kassam', 'member', 'berniesand', 'get', 'fact', 'straight', 'stop', 'promot', 'fakenew']",Conservative
"['wonder', 'democrat', 'voter', 'choos', 'candid', 'differ', 'philosophi', 'tendenc', 'sander', 'amp', 'support', 'say', 'peopl', 'support', 'elit', 'etc', 'stop', 'respect', 'peopl', 'right', 'disagre']",Conservative
"['number', 'irishtim', 'articl', 'contain', 'phrase', 'sinn', 'fein', 'far', 'left', 'sf', 'hard', 'left', 'sf', 'radic', 'left', 'even', 'foxnew', 'use', 'term', 'frequenc', 'describ', 'politician', 'loath', 'like', 'berniesand', 'sf', 'centr', 'left', 'guy', 'stop', 'cri', 'wolf']",Conservative
"['prescript', 'drug', 'price', 'declin', 'first', 'time', 'year', 'administr', 'perhap', 'berni', 'didnt', 'get', 'memo']",Conservative
"['better', 'step', 'hand', 'job', 'back', 'america', 'choic', 'berniesand']",Liberal
"['like', 'say', 'let', 'walk', 'process', 'centrist', 'even', 'frame', 'issu', 'whether', 'berni', 'base', 'remain', 'loyal', 'watch', 'quit', 'often', 'agenda', 'clear', 'berniesand']",Liberal
"['orang', 'jackass', 'will', 'let', 'peopl', 'die', 'petti', 'berniebruh', 'via', 'yahoo']",Liberal
"['busi', 'rub', 'hilari', 'dnc', 'meanwhil', 'tulsi', 'gabbard', 'step', 'dnc', 'support', 'berni', 'media', 'pick', 'favorit', 'lizzi', 'berni', 'selfless', 'will', 'work', 'team', 'player']",Liberal
"['im', 'support', 'berniesand', 'way', 'nice', 'tweet', 'anyway']",Liberal
"['um', 'ask', 'sander', 'medic', 'histori', 'man', 'heart', 'attack', 'campaign', 'trail', 'thing', 'birther', 'birther', 'legitim', 'claim', 'racism', 'wonder', 'could', 'die', 'offic', 'real', 'wokeaf']",Conservative
"['american', 'dont', 'demand', 'berni', 'medicareforal', 'your', 'chump', 'know', 'your', 'poison', 'resign', 'immedi', 'onlin', 'fascist', 'death', 'listen', 'dem', 'alreadyfuck', 'america', 'utars', 'nafta', 'republican', 'ghoul']",Liberal
"['berni', 'hypocrisi', 'thatdidn', 'berni', 'caught', 'hypocrit', 'age', 'well']",Conservative
"['ask', 'dnc', 'system', 'rig', 'clinton', 'favor', 'elizabethwarren', 'say', 'back', 'warren', 'huge', 'superdeleg', 'lobbyist', 'pick', 'nomine', 'democraci', 'popular', 'vote', 'berniesand', 'elect']",Liberal
"['dem', 'berni', 'sander', 'comprehens', 'amp', 'care', 'fund', 'econom', 'plan', 'free', 'stuff', 'also', 'dem', 'free', 'car', 'free', 'car', 'free', 'car', 'everyon']",Conservative
"['berni', 'support', 'vicious', 'attack', 'warren', 'voter', 'wan', 'na', 'see', 'screenshot', 'mani', 'blame', 'loss', 'sander', 'campaign', 'mass', 'forc', 'warren', 'race', 'defeat', 'home', 'state', 'anyon', 'got', 'screenshot', 'voter', 'swarm', 'voter', 'sexist', 'stfu']",Conservative
"['beltway', 'insid', 'paid', 'pundit', 'retir', 'politician', 'journalist', 'million', 'plu', 'strong', 'organ', 'donat', 'knock', 'door', 'talk', 'friend', 'famili', 'neither', 'berni', 'bought', 'ca', 'wait', 'watch', 'knock', 'white', 'hous']",Liberal
"['final', 'ca', 'believ', 'member', 'congress', 'includ', 'pander', 'knucklehead', 'promis', 'free', 'tuition', 'spent', 'one', 'brain', 'cell', 'find', 'real', 'solut', 'thank', 'hawleymo', 'studentloanforg', 'pocahonta', 'aoc', 'berni', 'kamalaharri']",Conservative
"['meat', 'tax', 'pay', 'medic', 'bill', 'think', 'berni', 'truli', 'gone', 'deep', 'end', 'pander', 'cliff', 'none', 'socialist', 'insan', 'polici', 'would', 'ever', 'work', 'even', 'come', 'fruition', 'yet', 'peopl', 'continu', 'fall', 'unbeliev', 'foxandfriend']",Conservative
"['angri', 'hunchback', 'vermont', 'potu', 'candid', 'date', 'next', 'heart', 'attack', 'much', 'anger', 'ca', 'continu', 'good', 'berniesand', 'southcarolinadeb', 'democratdeb']",Liberal
"['first', 'thing', 'new', 'parti', 'need', 'money', 'lot', 'money', 'berni', 'rais', 'ton', 'money', 'mainstream', 'ourrevolut', 'etc', 'realli', 'want', 'chang', 'us', 'could', 'work', 'better', 'elect', 'system']",Liberal
"['first', 'gfi', 'second', 'dedic', 'career', 'defens', 'countri', 'work', 'scientist', 'stealth', 'sdi', 'advanc', 'technolog', 'could', 'grasp', 'matter', 'well', 'explain', 'liber', 'less', 'like', 'berni', 'john', 'wick']",Conservative
"['love', 'even', 'black', 'men', 'berni', 'bu']",Liberal
"['friend', 'berniesand', 'dont', 'like', 'he', 'communist', 'howev', 'jesu', 'save', 'greennewd', 'aoc', 'democrat', 'prevent', 'eat', 'red', 'meat', 'let', 'look', 'scriptur', 'holi', 'bibl']",Conservative
"['sad', 'day', 'liber', 'assum', 'social', 'best', 'thing', 'like', 'idea', 'abl', 'get', 'free', 'stuff', 'sit', 'home', 'noth', 'berniesand', 'make', 'lot', 'lie', 'end', 'socialist', 'leader', 'want', 'one', 'thing', 'money']",Conservative
"['first', 'ewarren', 'imit', 'nativ', 'american', 'imit', 'peopl', 'advoc', 'imit', 'hillari', 'imit', 'berni', 'warren']",Conservative
"['ill', 'vote', 'anyway', 'mean', 'berni', 'bro', 'go', 'away']",Conservative
"['berniesand', 'need', 'tell', 'got', 'richest', 'douchebag', 'world', 'begin', 'pay', 'live', 'wage']",Conservative
"['age', 'autom', 'old', 'clich', 'job', 'creation', 'work', 'good', 'politician', 'long', 'time', 'fundament', 'understand', 'direct', 'technolog', 'longer', 'berniebro', 'yanggang', 'support', 'andrewyang']",Conservative
"['peopl', 'said', 'person', 'major', 'nomine', 'prove', 'littl', 'think', 'primari', 'voter', 'specif', 'voter', 'color', 'support', 'berni', 'candid', 'demdeb', 'berniesand', 'democraticdeb']",Liberal
"['topic', 'hero', 'berni', 'sander', 'rais', 'tax', 'peopl', 'wouldnt', 'abl', 'meet', 'budget', 'free', 'healthcar', 'berniesand']",Conservative
"['hillaryclinton', 'decid', 'run', 'berniesand', 'bought', 'other', 'scatter', 'four', 'wind', 'kamala', 'go', 'quietli', 'monetari', 'gain', 'polit', 'hack', 'democrat', 'dnc']",Conservative
"['sound', 'like', 'berni', 'go', 'get', 'nomin', 'get', 'democrat', 'white', 'hous']",Conservative
"['iron', 'sad', 'lefti', 'russiancollus', 'histeria', 'weve', 'seen', 'last', 'year', 'seriou', 'thought', 'elect', 'presid', 'self', 'claim', 'socialist', 'communist', 'love', 'berniesand', 'clueless']",Conservative
"['surpris', 'sander', 'socialist', 'next', 'step', 'social', 'commun', 'admir', 'fidel', 'polici']",Conservative
"['report', 'berni', 'sander', 'assembl', 'team', 'run', 'berniesand', 'ur', 'older', 'dirt', 'elitist', 'hypocrit', 'neversocialisminamerica', 'noberni']",Liberal
"['love', 'never', 'berniesand', 'cult', 'listen', 'ever', 'give', 'anyth', 'nah', 'yo', 'fuck', 'fuck']",Conservative
"['shelter', 'bankster', 'peopl', 'still', 'recov', 'great', 'recess', 'pfffft', 'could', 'berni', 'wh', 'sinc', 'imagin']",Liberal
"['sander', 'support', 'fume', 'clinton', 'alli', 'name', 'key', 'dem', 'convent', 'committe', 'fox', 'news', 'berni', 'gon', 'na', 'get', 'screw']",Liberal
"['mikebloomberg', 'point', 'socialist', 'berniesand', 'millionair', 'three', 'home', 'sander', 'whine', 'third', 'home', 'summer', 'camp', 'summer', 'place', 'camp', 'tcot', 'berniesand', 'mikebloomberg']",Conservative
"['funni', 'poor', 'babi', 'often', 'properli', 'aid', 'well', 'paid', 'adult', 'want', 'free', 'health', 'care', 'fix', 'poor', 'children', 'famili', 'back', 'health', 'care', 'berni', 'huckster', 'like', 'steal', 'electr', 'hous']",Conservative
"['berniesand', 'remind', 'aca', 'drama', 'stop', 'play', 'folk', 'blackhistorymonth']",Conservative
"['berni', 'armi', 'kashmir', 'kathua', 'region', 'kashmir', 'jem', 'terrorist', 'got', 'arrest', 'two', 'day', 'ago', 'today', 'secur', 'forc', 'smash', 'plan', 'terrorist', 'seiz', 'explos', 'kudo', 'secur', 'forc', 'kathua']",Conservative
"['sensand', 'go', 'pay', 'commit', 'crime', 'school', 'debt', 'paid', 'woman', 'get', 'free', 'ride', 'still', 'fli', 'privat', 'jet', 'fraud', 'sander']",Conservative
"['issu', 'realli', 'draw', 'berni', 'one', 'say', 'say', 'elect', 'ban', 'fr', 'sound', 'like', 'elect', 'trust', 'govern', 'tri', 'keep', 'safe', 'strang']",Conservative
"['berniesand', 'call', 'gun', 'regul', 'explain', 'got', 'bank', 'deregul', 'instead', 'inequalitytownhal']",Liberal
"['here', 'berni', 'sander', 'pete', 'smith', 'year', 'month', 'ago', 'beat', 'guy', 'hous', 'seat', 'smith', 'republican', 'incumb', 'berni', 'right', 'neverwarren', 'democraticdeb', 'itrustberni']",Liberal
"['demdeb', 'berni', 'need', 'win', 'clearli', 'angst', 'let', 'end', 'tuesday']",Liberal
"['berni', 'pleas', 'wake', 'put', 'sock', 'find', 'someon', 'support', 'spend', 'time', 'famili', 'progressivew', 'capabl', 'new', 'hand', 'thank', 'year', 'servic']",Conservative
"['berniesand', 'social', 'meet', 'suppos', 'head', 'speaker', 'comrad', 'nancypelosi', 'headklansman', 'maxinewat']",Conservative
"['love', 'berni', 'crazi', 'decad', 'year', 'month', 'think', 'guy', 'deserv', 'rest', 'got', 'tuluchaesmilucha']",Liberal
"['hillari', 'support', 'still', 'mad', 'berni', 'basic', 'ran', 'shit', 'candid', 'dude', 'us', 'cheat', 'still', 'lost', 'bad', 'get', 'fuck', 'zerlinamaxwel', 'dem', 'dempartyisbroken']",Conservative
"['pleas', 'talk', 'disfunct', 'healthcar', 'system', 'pleas', 'stress', 'american', 'die', 'everi', 'year', 'million', 'american', 'ca', 'afford', 'prescript', 'berniesand', 'candid', 'help', 'ordinari', 'work', 'faith']",Liberal
"['wonder', 'feel', 'like', 'berniebro', 'support', 'guy', 'everi', 'four', 'year', 'make', 'dream', 'imposs', 'thing', 'make', 'million', 'quietli', 'leav', 'till', 'next', 'elect', 'yall', 'might', 'well', 'support']",Conservative
"['berni', 'object', 'super', 'deleg', 'matter', 'principl', 'fair', 'tri', 'get', 'vote', 'popular', 'vote', 'major', 'elect', 'deleg', 'seem', 'berni', 'principl', 'bit', 'flexibl', 'bernieshowyourtax']",Conservative
"['shame', 'tri', 'confus', 'berniesand', 'fact']",Conservative
"['never', 'claim', 'wasnt', 'one', 'ask', 'berniebruh', 'coalit', 'though', 'berni', 'peopl', 'color', 'support', 'dem', 'candid', 'look', 'latino', 'vote', 'nv']",Conservative
"['dog', 'whistl', 'woman', 'vp', 'berni', 'democrat']",Liberal
"['new', 'usatoday', 'berniesand', 'back', 'call', 'allow', 'felon', 'vote', 'behind', 'bar', 'argu', 'right', 'vote', 'simpl', 'one', 'must', 'citizen', 'noth', 'els', 'stand', 'way']",Liberal
"['berni', 'last', 'week', 'would', 'countri', 'crisi', 'dealt', 'presid', 'heart', 'attack', 'possibl', 'short', 'term', 'transfer', 'power', 'etc', 'berni', 'need', 'perman', 'suspend', 'campaign', 'go', 'forward', 'unbeliev', 'selfish', 'berni']",Conservative
"['fuck', 'nutcak', 'serious', 'wound', 'stevescalis', 'washington', 'ball', 'field', 'berni', 'support', 'ugli', 'scream', 'lunat', 'harass', 'republican', 'restaur', 'home', 'nationwid', 'democrat', 'saveamericafromloonydem']",Conservative
"['cant', 'get', 'behind', 'berniesand', 'come', 'across', 'angri', 'white', 'man', 'n', 'doesnt', 'plan', 'anyth', 'senat', 'stay', 'red', 'clue']",Conservative
"['vega', 'made', 'odd', 'berniesand', 'die', 'sudden', 'heartattack', 'democraticnationalconvent', 'yet', 'good', 'bet', 'think', 'special', 'way', 'democrat', 'oper', 'dont', 'need', 'suicid', 'excus', 'time', 'like', 'mikebloomberg', 'said', 'kill']",Conservative
"['get', 'even', 'higher', 'mandat', 'employ', 'match', 'fact', 'there', 'reason', 'make', 'rich', 'pay', 'berniesand', 'aoc', 'kamalaharri', 'other', 'suggest', 'fund', 'price', 'that', 'afford', 'worker']",Liberal
"['nah', 'goe', 'way', 'misogyni', 'scorch', 'earth', 'approach', 'thing', 'bro', 'support', 'sander', 'berni', 'sander', 'support', 'berni', 'sander', 'misogyni', 'scorch', 'earth', 'berniebro', 'sound', 'like', 'berni', 'bro']",Liberal
"['ewarren', 'know', 'probabl', 'dont', 'see', 'tweet', 'earli', 'support', 'donat', 'thought', 'pleas', 'dont', 'give', 'progress', 'polici', 'support', 'berniesand', 'win', 'liz', 'page', 'way', 'divers', 'candid', 'futur']",Liberal
"['lol', 'sure', 'berni', 'rump', 'grievanc', 'faction', 'he', 'place', 'nation', 'nh', 'nv', 'sc', 'ca', 'he', 'ia', 'ca', 'three', 'state', 'ia', 'sc', 'tx', 'fall', 'threshold', 'get', 'deleg']",Conservative
"['superbernietuesday', 'digit', 'ralli', 'happen', 'right', 'join', 'let', 'peopl', 'know', 'still', 'berniesand', 'upcom', 'primari', 'elect']",Liberal
"['johncusack', 'awesom', 'follow', 'year', 'togeth', 'let', 'go', 'berni']",Liberal
"['radio', 'host', 'denni', 'prager', 'comment', 'berniesand', 'remark', 'israel', 'govern', 'racist', 'extens', 'impli', 'isra', 'racist', 'call', 'sander', 'lowlif', 'ccot', 'jcot', 'berni', 'sander']",Conservative
"['cardiolog', 'director', 'say', 'one', 'heart', 'measur', 'berniesand', 'could', 'disclos', 'releas', 'one', 'simpl', 'indic', 'heart', 'health', 'sander', 'could', 'address', 'linger', 'question', 'presid', 'american', 'coll', 'cardiolog', 'say', 'vettingberni']",Liberal
"['go', 'berni', 'go', 'would', 'shame', 'elect', 'presidenti', 'candid', 'alreadi', 'dismiss', 'greennewd', 'imposs', 'vote', 'berniesand', 'progress', 'vote', 'iraq', 'balanc', 'budget', 'amend', 'would', 'hurt', 'disadvantag', 'american', 'etc']",Liberal
"['berni', 'campaign', 'prove', 'weak', 'polit', 'institut', 'due', 'massiv', 'corrupt', 'democrat', 'lose', 'primari', 'berniewouldhavewon']",Liberal
"['hell', 'ye', 'reptimryan', 'solv', 'climat', 'chang', 'without', 'address', 'agricultur', 'tell', 'berni', 'chill']",Conservative
