comment,biden_stance,trump_stance
imagine your employee puts checks into records and an accounting procedure gets book literally two counts right there then you get blamed for it wtf,NONE,AGAINST
does this mean trump goes to jail,NONE,AGAINST
the department of justice is committed to holding accountable those who wrongly believe there is one rule of law for the powerful and another for the powerless no one is above the rule of law,NONE,AGAINST
trump is guilty of a lot more he is not fit to be a toilet attendant,NONE,AGAINST
the supreme court rules 63 that trump is dictator for life and can pardon himself,NONE,FAVOR
despicable disgraceful trail to say the least,NONE,AGAINST
couldnt have happened to a nicer orange turd,NONE,AGAINST
hell get an ankle bracelet just watch the judge already said he doesnt want to punish him like everyone else as he should be trump has been skirting the law for years finally caught up with him,NONE,AGAINST
setting a precedent now we can plan to watch biden and hunter go through the same thing only with real charges,AGAINST,FAVOR
a jury of his peers in manhattan give us a break these were all paid off democrats,NONE,AGAINST
this is the best news ive heard in a long timeparty time here in uk,NONE,NONE
im good with this,NONE,NONE
finally some sanity in our socalled justice system this has to put a stop to this felon and rapist in his effort to become a tyrant,NONE,AGAINST
michael cohen for president,NONE,AGAINST
es gibt noch richter in berlin a german saying about justice there are still judges in berlin the background being that a berlin jury found against the king in a civil case in the 18th century,NONE,NONE
im glad our institutions are holding,FAVOR,AGAINST
justice,NONE,NONE
trumps ratings go up againand america is divided beyond any hope at allbill clinton biden covered up hunter biden etcthe rigged jurythe rigged judicial systemthe world will burn,AGAINST,FAVOR
convicted criminal donald john trump,NONE,AGAINST
see ya donny rot in prison,NONE,AGAINST
oh what a happy happy happy happy day,NONE,NONE
this is the end of the republic as you know it pandoras box has been opened whatever it takes and the end justifies the means has destroyed throughout history and not saved,NONE,AGAINST
my conscious is clear i will never vote for a felon to be president of this country,NONE,AGAINST
ill bet he filled his diaper today,NONE,AGAINST
finally justice has been served cnn was supporting trump and kept bringing experts who would say confidently that there will be reasonable doubt and there will be hung jury all were wrong shame on his supporters,NONE,AGAINST
it will all backfire big time democrats are so corrupt,FAVOR,FAVOR
well done there is such a sense of karmic satisfaction oh let me gloat todaywe have earned a good gloat,NONE,FAVOR
yes now lets get him for everything else keep him out of our white house,FAVOR,AGAINST
putin is not going to be happy that his investment is now a convicted felon,NONE,AGAINST
we been knew that lol what we talking about his own lawyer did 3 years in part for doing this,NONE,AGAINST
and this changes what again his crazy cult members will still support him and now he can raise so much money off this too oh the world we all live in just crazy nuts,NONE,AGAINST
from australia woo hoo well done america ny has come up with the correct verdict trump is guilty,NONE,AGAINST
i will have the addresses of all jury members in the next hour and the judges addresses,NONE,NONE
hes a flight risk at minimum confiscate passport and apply ankle monitor for tracking better yet remand,NONE,AGAINST
cant wait for sentencing,NONE,AGAINST
now whatcan he appeal all these,NONE,AGAINST
stillhell be the next president who would think,FAVOR,AGAINST
well elections yet to happenso,NONE,FAVOR
so does he go to jail right now,NONE,NONE
justice long awaited well deserved vote blue,FAVOR,AGAINST
some stupid nasty out there after this some people who made that would be getting same thing to selves,NONE,AGAINST
dems will lose so badly this november unfortunately we should have never done this,AGAINST,FAVOR
watching this live was crazy it truly doesnt feel real but hey it did,NONE,NONE
real shock with lefty judge and jurors will get thrown out on appeal if he does jail time and loses the election you think anyone is going to accept the election as not rigged the country will explode the left are so desperate and pathetic,AGAINST,FAVOR
shame on people that support him,NONE,AGAINST
show us the mob outside the courtroom,NONE,AGAINST
justice is served,NONE,AGAINST
count 34 found guilty on thirty four felony charges muahaha cue thunderclap,NONE,NONE
one of the greatest days in american history,NONE,FAVOR
finally hes been held accountable for his crimes,NONE,AGAINST
wont stop trump from becoming the president,NONE,FAVOR
justice is served,NONE,AGAINST
thank you,NONE,NONE
lets hope the appeals court denies appeal,NONE,AGAINST
there was never any doubt about his guilt the interesting thing will be the sentence will he escape prison or not and then he will probably appeal it and drag it out till he is dead,NONE,AGAINST
get ready for a maga hissy fit,NONE,AGAINST
a frowned expression is that different to frowning,NONE,NONE
if it was me it would be 25 years for each charge,NONE,AGAINST
he simply a criminal lets not put him back in the office cuz hes just going to come back for revenge he will be a danger to the us,NONE,AGAINST
the chicken has come back to roost,NONE,NONE
the maximum penalty for each charge is 4 years which x 34 guilt verdicts is co incidentally just over 11220 votes i mean days,NONE,AGAINST
any chance i can treat the jury to take out,NONE,NONE
congratulations ooo now go to prision,NONE,AGAINST
usa just another corrupt south american country,NONE,NONE
today is one of the gest days in american history go justice,NONE,AGAINST
now try him for mishandling the pandemic plz,NONE,AGAINST
is it in bad taste to say lock him up,NONE,AGAINST
justice been served nobody is above the law history is made,NONE,AGAINST
the bravery of this jury will be in history books forever lock him up lock him up lock him up,NONE,AGAINST
cnn is so behind all other news outlet what has happened to jake and cnn,NONE,NONE
well half of us knew he was a criminal before he was ever elected president his scam university his scam charity his constant grifting his stiffing contractors his cheating on taxes we were warned there were signs criming is kinda his thing,NONE,AGAINST
like proximus caesar said what a wonderful day,NONE,NONE
all those jury was paid by biden this is the only way they can stop him cuz biden sucks at president,AGAINST,FAVOR
no he was convicted of el3ction interference of the 2016 election,NONE,AGAINST
not that it really matters,NONE,NONE
a couple of thought 1 remember that legal scholars thought this was the weakest of the four cases trump faces 2 mark my words the crooked and corrupt aileen cannon and supreme court justices will do everything in their power and beyond to protect and exonerate donald trump 3 i quit drinking ten years ago that will end tonight its a good night to celebrate,NONE,AGAINST
